Electrophile,Nucleophile,Ligand,Base,Solvent,Yld
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[OH-],CC#N,54.98
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[OH-],CC#N,51.75
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],CC#N,49.69
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[OH-],CC#N,33.59
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],CC#N,58.81
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[OH-],CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[OH-],CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,75.27
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Li+].CC(C)(C)[O-],CC#N,60.28
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,59.88
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CC#N,33.92
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CC#N,46.40
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Li+].CC(C)(C)[O-],CC#N,56.51
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CC#N,50.71
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,25.78
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],CC#N,44.72
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Li+].CC(C)(C)[O-],CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CC#N,88.22
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Na+].OC([O-])=O,CC#N,75.14
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CC#N,81.94
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,CC#N,61.38
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Na+].OC([O-])=O,CC#N,56.12
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Na+].OC([O-])=O,CC#N,61.75
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,CC#N,48.41
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Na+].OC([O-])=O,CC#N,29.17
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,CC#N,54.61
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Na+].OC([O-])=O,CC#N,28.48
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Na+].OC([O-])=O,CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CC#N,64.23
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,CCN(CC)CC,CC#N,57.06
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CC#N,70.11
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CC#N,38.21
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CC#N,45.26
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,CCN(CC)CC,CC#N,59.73
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CC#N,39.87
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,CC#N,20.72
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,CC#N,35.99
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,CC#N,27.96
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,CCN(CC)CC,CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CC#N,54.83
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],CC#N,52.13
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CC#N,62.47
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CC#N,40.56
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CC#N,58.36
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],CC#N,65.79
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CC#N,58.47
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CC#N,36.57
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CC#N,68.95
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CC#N,43.84
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,80.57
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,70.58
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,81.51
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,44.07
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,67.88
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,74.73
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,67.83
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,71.05
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,36.47
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],C1CCOC1,67.50
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[OH-].[Na+],C1CCOC1,64.14
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],C1CCOC1,47.92
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],C1CCOC1,35.40
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],C1CCOC1,61.33
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[OH-].[Na+],C1CCOC1,56.06
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],C1CCOC1,57.78
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],C1CCOC1,60.18
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],C1CCOC1,63.08
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[OH-].[Na+],C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],C1CCOC1,77.79
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[OH-],C1CCOC1,63.19
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],C1CCOC1,36.75
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],C1CCOC1,38.10
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[OH-],C1CCOC1,71.56
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[OH-],C1CCOC1,53.83
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],C1CCOC1,50.10
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[OH-],C1CCOC1,57.93
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],C1CCOC1,70.59
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[OH-],C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[OH-],C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],C1CCOC1,70.29
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Li+].CC(C)(C)[O-],C1CCOC1,68.35
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],C1CCOC1,38.80
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],C1CCOC1,28.76
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],C1CCOC1,62.66
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Li+].CC(C)(C)[O-],C1CCOC1,47.87
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],C1CCOC1,48.33
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],C1CCOC1,43.17
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],C1CCOC1,58.61
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],C1CCOC1,0.00
